x,y,plane,plane_noise,saddle,saddle_noise,cubic,cubic_noise,absolute,absolute_noise,estimation_plane_0.1_1,estimation_plane_0.1_2,estimation_saddle_0.1_1,estimation_saddle_0.1_2,estimation_cubic_0.1_1,estimation_cubic_0.1_2,estimation_absolute_0.1_1,estimation_absolute_0.1_2,estimation_plane_0.5_1,estimation_plane_0.5_2,estimation_saddle_0.5_1,estimation_saddle_0.5_2,estimation_cubic_0.5_1,estimation_cubic_0.5_2,estimation_absolute_0.5_1,estimation_absolute_0.5_2,estimation_plane_1_1,estimation_plane_1_2,estimation_saddle_1_1,estimation_saddle_1_2,estimation_cubic_1_1,estimation_cubic_1_2,estimation_absolute_1_1,estimation_absolute_1_2
-2.959183673469388,-5.0,3.8775510204081622,3.746950611537648,-16.24323198667222,-18.9162767558958,20.91288493739853,1.1653986236701712,7.959183673469388,8.690389685986265,4.056073720072952,4.520926983522445,-16.249535739996734,-17.168746572042735,33.58839244074909,26.941594035148885,7.820171098301042,7.806930734705441,3.7226226204140818,4.110883018606097,-11.018338233947258,-16.98792167817887,39.97676690895343,30.74813987750989,8.033526289958875,7.610150748437739,3.842290119561655,3.7616565221969935,-4.176579131474765,-17.06064096678,39.86168971171987,39.32837258407078,6.300144723577971,8.157098112838826
-2.7551020408163263,-5.0,3.26530612244898,0.8749875339723605,-17.409412744689714,-13.648192171421243,15.912842438099766,28.607599467736406,7.755102040816326,5.764761875487585,3.444817011593527,3.8783923375179903,-17.3575829473693,-18.12580016177531,27.47413419331876,22.241467611783875,7.609339034486763,7.604463820031871,3.114914210207869,3.518265139319752,-11.827846810909172,-18.02853821611893,36.474775013605154,25.846296215654185,7.893015791323191,7.358312798142032,3.225998062932895,3.1559872208837807,-4.478071714399419,-18.19534716305619,36.798828494791614,35.68027398520858,6.277881151127696,7.938554636856638
-2.5510204081632653,-5.0,2.653061224489796,10.238658843500282,-18.49229487713453,-10.845644295912546,11.601288578738451,13.91940001908212,7.551020408163265,8.180716050676992,2.868856251031031,3.1680705557705178,-18.327411204293444,-19.23373668406687,22.18264077183163,17.189647980089013,7.402417923222226,7.407710100662555,2.5078722681316314,2.9166727863807584,-12.58750786681956,-18.994933197813047,33.1052987688012,21.44781341163436,7.759431064157374,7.118638325879377,2.6096585817609346,2.5500506994910626,-4.77078488129591,-19.24912459678413,33.73672138018589,32.15651257299302,6.259352575136286,7.735525624594147
-2.346938775510204,-5.0,2.0408163265306127,-2.310087151819652,-19.49187838400666,-26.09620292551381,7.927224200800689,75.07928724673918,7.346938775510204,6.598678715266943,2.299476419279727,2.4278052042210767,-19.196859541909685,-20.357931736901097,17.49952739035764,12.189613314452028,7.200570923876825,7.21411536964547,1.903390960533316,2.3127380792125702,-13.33062883357733,-19.887562851608195,29.84290178657179,17.464263421372372,7.632822886430354,6.89058688900542,1.9932796066590623,1.9439112262744045,-5.054904922946436,-20.221974144370943,30.674348757981885,28.74870850678701,6.24457466771335,7.547990390110433
-2.142857142857143,-5.0,1.4285714285714288,-0.2103296032367758,-20.40816326530612,-27.453986649227343,4.839650145772595,6.895701399087221,7.142857142857142,8.283006998777928,1.706118275452842,1.6853114253165942,-19.966057351977145,-21.388108803033862,13.460441764285733,7.627322290726129,7.002633930392728,7.0242638993915,1.297473879340418,1.697319214483505,-13.99531940979269,-20.708084388812523,26.70611046982538,13.986300146975376,7.515429156285544,6.678177687594287,1.3768671604981155,1.3376280379381784,-5.330582767689048,-21.11391265220042,27.61078736763018,25.448578396247655,6.233555013655779,7.375917666157369
-1.9387755102040811,-5.0,0.816326530612244,-0.9572685331883528,-21.241149521032906,-13.017426382571372,2.287567255140287,-23.42222269544393,6.938775510204081,6.823289942608743,1.0760144734673636,0.946209843201272,-20.64639735213949,-22.21541422531332,10.049771610574238,4.001803072866678,6.805861413034258,6.823325547420065,0.6931758398354434,1.0811957120350917,-14.643794194106498,-21.454866383184903,23.645307041877714,10.87162106172073,7.404909856228365,6.47948648372681,0.7604268964058104,0.7312585270934941,-5.597914813626821,-21.92496653885697,24.545203811421377,22.247910842175912,6.226292215581123,7.219266216745456
-1.7346938775510203,-5.0,0.204081632653061,0.2264271684472031,-21.990837151187005,-22.03936758344725,0.2199763703898876,-1.5065504890106145,6.73469387755102,6.469119824668091,0.4088576376577308,0.2037588550928502,-21.24074304277412,-22.8120527630165,7.257947115825369,1.4641701917551462,6.608148130549051,6.600327607333921,0.0866685004782078,0.4569488111003144,-15.21025015255618,-22.130768887692152,20.683959890793812,8.212145274053833,7.306448201369413,6.298270813769978,0.1439652649961361,0.1248603360820062,-5.856922433302012,-22.655166982727557,21.47687708530072,19.13860815214362,6.222773997850359,7.0779842491499245
-1.530612244897959,-5.0,-0.408163265306122,-5.240245272325385,-22.65722615576843,-23.666810581413905,-1.4141216669924934,9.290532697502124,6.530612244897959,7.198934901806633,-0.2827965116988274,-0.538025896843806,-21.758387758377488,-23.215384696463,5.057251370125657,-0.1002819125236177,6.413220872899657,6.353756055841684,-0.5193977236927826,-0.1678963251641897,-15.751614105190988,-22.731643164146185,17.766991116764377,5.8824043138551545,7.215518617371306,6.13271101169291,-0.4725097808826632,-0.4815076748332439,-6.107533915634776,-23.3045544286408,18.405212562265103,16.11271252533895,6.222975709259214,6.9520106718450165
-1.326530612244898,-5.0,-1.0204081632653064,-1.965841208595377,-23.240316534777172,-25.697174372224183,-2.6657260155207445,-19.739006661506167,6.326530612244898,5.927109049161844,-0.9732976666101284,-1.2745404037382322,-22.20585887942568,-23.504832268824966,3.3457005465450784,-0.8162990441958715,6.228250265938137,6.091876166907916,-1.1258793743128497,-0.7951660051317035,-16.254621397889856,-23.25666813655231,14.882734918167197,3.887991553325395,7.133003425884901,5.983842772532889,-1.0889891615384042,-1.0877869951935144,-6.349562610984568,-23.87317790361045,15.32974059302992,13.162399348266634,6.226858372465262,6.841276259535379
-1.1224489795918364,-5.0,-1.6326530612244907,-0.565372924330249,-23.740108288213246,-19.560838302319603,-3.585835833708745,12.539415987642222,6.122448979591836,4.990537424387326,-1.6475040865218302,-1.998101626296643,-22.5783831043084,-23.682562838424364,2.021826000534323,-0.8500405560473774,6.057190904159587,5.824601418823454,-1.7333222547931657,-1.4266993592957369,-16.69501295080409,-23.707710456722413,12.02266562244887,2.2423068081432715,7.06187735515204,5.853360049407558,-1.7054610383423876,-1.693917008146641,-6.582683911680768,-24.36109379688126,12.25011979644759,10.2799781804592,6.234366105672844,6.745704010715589
-0.9183673469387754,-5.0,-2.2448979591836737,-1.4187059829879485,-24.15660141607664,-24.477019924037396,-4.225450280070379,-7.942969528052195,5.918367346938775,3.071748340849184,-2.3039563563618746,-2.6984772636052035,-22.86619122426615,-23.741312602985907,1.0173887326894535,-0.6909284015314505,5.902426678200952,5.567504833073426,-2.340294051131264,-2.060131047392584,-17.121842528413904,-24.07828746086571,9.144666878910332,0.8728963498822844,6.995367009075284,5.73902503211178,-2.321911239389646,-2.2998374325832662,-6.806410135919474,-24.76835994632651,9.166147239472568,7.4579017781064065,6.245424762021508,6.665212036167584
-0.7142857142857144,-5.0,-2.8571428571428568,-5.934378777571885,-24.489795918367346,-21.69625104933808,-4.635568513119534,-35.7641112493946,5.714285714285714,5.576762180803379,-2.9466805797522806,-3.354049667151184,-23.052217481484657,-23.69803349528762,0.2216246943124111,-0.7352424974532363,5.768742930112221,5.330481732342674,-2.948531955770389,-2.700627270554458,-17.427162836894297,-24.382481012356717,6.272922176404896,-0.1408577284610332,6.948304086096061,5.648624251621535,-2.938324592960715,-2.905493109781449,-7.020068591181302,-25.09503295019077,6.077749847189759,4.688717193997411,6.259941424386104,6.599717028241729
-0.5102040816326525,-5.0,-3.4693877551020424,-3.7801101380480095,-24.73969179508538,-24.0942322918505,-4.8671896913700925,10.208156104386363,5.5102040816326525,6.935832486665015,-3.5769669569683504,-3.975849328497793,-23.11521234531736,-23.606370824607573,-0.3384821487619984,-1.0453709929428,5.663672396584236,5.128092774153224,-3.5568201501441123,-3.345830736746235,-17.626265217613113,-24.618943840250267,3.3641112349584787,-0.8779762516865146,6.918550908930274,5.583528385494588,-3.5546851537301265,-3.510836602329295,-7.222785926551328,-25.341170175299407,2.9849998793131,1.9650380898606776,6.277805467766908,6.549137872932858
-0.3061224489795915,-5.0,-4.0816326530612255,-6.887642532873844,-24.906289046230736,-26.27000258212336,-4.97131297333594,6.69370004973904,5.306122448979592,4.255930237323986,-4.196477826763416,-4.574873707256901,-23.042365851281403,-23.47735428318098,-0.5885876490173456,-1.3541268032631846,5.591677854094096,4.983156608840896,-4.164552177765336,-3.994297858845104,-17.81362433028702,-24.771894676384864,0.397302097579472,-1.432694602462915,6.891723227803741,5.538095671935454,-4.170976270595147,-4.115830204151011,-7.413479850140122,-25.5068320508098,-0.111845197786333,-0.7204863919416111,6.298892068953691,6.513398143153427
-0.1020408163265305,-5.0,-4.6938775510204085,-6.130239721414834,-24.989587671803417,-19.401983162015338,-4.998937517530961,17.480043481381355,5.1020408163265305,5.53388821026198,-4.8142305277062185,-5.1460137592733535,-22.85351144312937,-23.30289524380446,-0.5257224647379863,-1.4568956469991683,5.554237671856431,4.905075969564905,-4.772593649536198,-4.647138221820448,-17.970867649884045,-24.84216029568581,-2.5996000974425018,-1.8232528924209863,6.869879409612965,5.514492421652887,-4.787181028891136,-4.720447821805971,-7.590859319569522,-25.592077390764768,-3.2123062530169166,-3.37530901392973,6.323071882414865,6.492431229397751
0.1020408163265305,-5.0,-5.306122448979592,-9.991487368626562,-24.989587671803417,-22.47994028285109,-5.001062482469039,-5.57352392143066,5.1020408163265305,2.990256431698461,-5.432273939521882,-5.71277806940975,-22.60227808868421,-23.07314766002472,-0.2956090544745119,-1.2426741593736337,5.55165248030542,4.897187182779346,-5.380466380540312,-5.300822866823527,-17.991465007382192,-24.846162627831717,-5.635733600252947,-2.13602254114708,6.868106802163089,5.52205621330298,-5.403040780865315,-5.327260793996272,-7.584940261202211,-25.598293348114066,-6.30697358597669,-6.0212510996831305,6.321802275867398,6.490143005620781
0.3061224489795915,-5.0,-5.918367346938775,-4.122263650922286,-24.906289046230736,-32.02159439503931,-5.02868702666406,14.507516584573718,5.306122448979592,4.802921607180544,-6.067375261863464,-6.305062765131857,-22.32436310715393,-22.832762725950225,-0.1591364899039016,-0.7165357346881365,5.585089698038391,4.962057290064204,-5.987170373362799,-5.950273903603328,-17.874661520500176,-24.785307886051545,-8.72306064173761,-2.5239785669280232,6.88587110535018,5.560220621732354,-6.018758300907582,-5.937218970974817,-7.395438239920843,-25.524634861698228,-9.394079008701372,-8.70242512969108,6.295185388514623,6.506438801385399
0.5102040816326534,-5.0,-6.53061224489796,-9.372966329910176,-24.73969179508538,-28.500396575881155,-5.132810308629908,-13.16987874932861,5.510204081632653,6.429761553397919,-6.728581509936748,-6.925519849465337,-22.027181924670725,-22.590039209942773,-0.2607060826631006,-0.0436529201338157,5.653397943281696,5.104822592321027,-6.59324886766583,-6.596163190313728,-17.727859586565984,-24.64203348755574,-11.794524442449214,-3.033017550898188,6.908128515473116,5.619149053346691,-6.634616431125496,-6.547980370496941,-7.192359769918471,-25.36952806247017,-12.480964266547112,-11.424838604848002,6.271796591525618,6.537370211010485
0.7142857142857144,-5.0,-7.142857142857143,-7.5767459296163535,-24.489795918367346,-22.71152551484485,-5.364431486880466,-14.125312927733557,5.714285714285714,4.776265680650393,-7.39852235551958,-7.570712413322954,-21.729180475720906,-22.297400653837112,-0.6690332620118284,0.5144757434344026,5.752206419548669,5.312241822165038,-7.199235735677926,-7.239415330779794,-17.57117960006311,-24.411866784265797,-14.806513997255909,-3.683969956700852,6.933381871435089,5.696550795964443,-7.250586697862241,-7.159445121793104,-6.977113968996533,-25.13303111770779,-15.56682557269251,-14.196179935694923,6.2517625513490405,6.582990296424615
0.9183673469387754,-5.0,-7.755102040816326,-7.962219495150197,-24.15660141607664,-9.632047574191118,-5.774549719929621,-17.470381348572893,5.918367346938775,5.040341984678944,-8.051220314870676,-8.23642614899175,-21.43165344697324,-21.916509194618712,-1.544605291521535,0.8952228350405573,5.87471598307392,5.555871379389243,-7.802953726805557,-7.873317663455267,-17.30606870129079,-24.113678280573044,-17.838003459640714,-4.651523286754627,6.9749057283015485,5.797004277689011,-7.866645232778239,-7.771501921512449,-6.7508774571272125,-24.81519695645266,-18.651081921550247,-17.023899776861278,6.235204483499726,6.643361764506121
1.122448979591837,-5.0,-8.367346938775512,-2.496373516010423,-23.740108288213243,-21.143005417377687,-6.4141641662912585,3.3130217719470947,6.122448979591837,4.620417709991161,-8.665791686902033,-8.878210452235836,-21.12261588993216,-21.439326796721183,-2.895526328544171,0.7999572681030362,6.014982484823372,5.8026895508040095,-8.40353362853353,-8.493670320705032,-16.913053760629268,-23.752770015882785,-20.936243559435606,-6.059364165648959,7.034191737413617,5.91829604102557,-8.482771054180336,-8.384032014466348,-6.5145980927901,-24.41607445600733,-21.733331336262225,-19.91532100861502,6.222228460208653,6.718551383500507
1.3265306122448983,-5.0,-8.979591836734695,-3.606514814165528,-23.240316534777172,-23.620819927071015,-7.334273984479259,-30.655339788156645,6.326530612244898,4.264013173590605,-9.23753446387045,-9.457519743850774,-20.779427740932466,-20.93640438040603,-4.672246721412088,-0.2660126564593934,6.171713704937102,6.038934594250604,-9.004211200078696,-9.10824483961846,-16.50508270360056,-23.30679697055057,-24.00238061396136,-7.753110114888182,7.098332136250054,6.053868581544029,-9.098945419856902,-8.996913517577472,-6.269011324911324,-23.935713458426527,-24.813329468096207,-22.87771670696399,6.212921566172818,6.808626381099873
1.530612244897959,-5.0,-9.591836734693878,-5.474874900577384,-22.65722615576843,-16.394663674018762,-8.585878333007507,9.108360596377596,6.530612244897959,6.151240645032332,-9.784154247473808,-9.9481192050318,-20.367155854110525,-20.481167566904507,-6.948766859704497,-2.351256535958889,6.34381920053664,6.263696921380696,-9.604661334648997,-9.71205571877946,-16.02879327533343,-22.786416203629106,-27.10411550627259,-9.85889209685524,7.17337720185205,6.205112190774829,-9.715153280860577,-9.6100287313626,-6.014657528117191,-23.374157379771283,-27.890990129020704,-25.91838806848199,6.207351405870986,6.913651849903523
1.7346938775510203,-5.0,-10.20408163265306,-6.834169860852576,-21.990837151187005,-13.953519219510682,-10.219976370389888,1.509031125700366,6.73469387755102,7.849259573366202,-10.332815957649329,-10.384531376899648,-19.861401971323204,-20.071025139342485,-9.776932253906402,-5.221981353798505,6.53284564292167,6.476786340249275,-10.205945795208486,-10.30733856154397,-15.510097440998036,-22.185260108625467,-30.22934496098673,-12.342538240002703,7.256930511987377,6.37070939050082,-10.331381995604424,-10.223264091571655,-5.751904712955796,-22.73144097410955,-30.96638245303496,-29.044706386914413,6.205567019124528,7.033687942751303
1.9387755102040811,-5.0,-10.816326530612244,-16.12903262278371,-21.241149521032906,-19.806366456271657,-12.287567255140289,17.44364111619314,6.938775510204081,7.641731207944257,-10.903771917476387,-10.80680659852447,-19.26866895641042,-19.694075600574788,-13.047784290288847,-8.682477756227021,6.736904119747093,6.683135763003165,-10.807846588311095,-10.89605261729556,-14.964360271347449,-21.49937842986182,-33.381086415003665,-15.1747768566541,7.348442966919888,6.550136544508977,-10.947619436648935,-10.836507891813705,-5.480975508124682,-22.00759562783832,-34.03974318861746,-32.264173327583535,6.207600356149531,7.1687869553240695
2.1428571428571432,-5.0,-11.42857142857143,-3.241806573244693,-20.40816326530612,-20.16170878788865,-14.8396501457726,-35.9521033558257,7.142857142857143,8.232805380244406,-11.507767036020258,-11.264380744642397,-18.601406308792875,-19.350515421190345,-16.685003575671534,-12.638259510395969,6.948207401546754,6.88660227467812,-11.41094029639916,-11.471995696102592,-14.32873144777457,-20.74376048145736,-36.63818633088415,-18.567322790532312,7.451472261662104,6.74322554484608,-11.563853768624243,-11.449650938262268,-5.201971722011504,-21.202650525753647,-37.11147243533545,-35.58443720138695,6.213468258483617,7.318991419080685
2.346938775510204,-5.0,-12.040816326530614,-14.15500526111826,-19.49187838400666,-25.34562737230206,-17.927224200800687,-53.35047217575195,7.346938775510204,8.468770873899919,-12.138569940961707,-11.806513625081829,-17.85052551968564,-19.01155135496233,-20.756116188293163,-17.019044054899652,7.163728976887277,7.090163944282676,-12.013817548502642,-12.043638780984676,-13.676849747642809,-19.90108635761539,-39.94986087081811,-22.32367098359748,7.56205589720429,6.948487626201463,-12.18007210186262,-12.062584325990867,-4.914893299748076,-20.316624955569864,-40.182127320015375,-39.01330116391652,6.223174977005214,7.484333930673966
2.5510204081632653,-5.0,-12.653061224489797,-19.38668508983161,-18.49229487713453,-13.166074155719455,-21.60128857873845,-50.40947403649446,7.551020408163265,8.958367870847619,-12.776650051005202,-12.46445402940801,-17.006325182906853,-18.57341383681094,-25.28792530494501,-21.853964086077685,7.383561068133688,7.303088132651606,-12.618607585465298,-12.60458394958376,-12.939578072121888,-18.98848779418392,-43.38563427381858,-26.70051391017628,7.6816258565271935,7.165217647037399,-12.796263078930869,-12.675205461740534,-4.619658558995649,-19.349527392283523,-43.25240111440837,-42.55869868583535,6.236714242374307,7.664836891373009
2.755102040816327,-5.0,-13.26530612244898,-6.798621268138615,-17.40941274468971,-24.70827769373306,-25.912842438099787,17.270027149838043,7.755102040816327,7.159686259588766,-13.400918401120007,-13.187810641789516,-16.067691248910503,-17.942473491171445,-30.371495876645664,-26.968948698072563,7.606455187279707,7.536719887651667,-13.221993195235092,-13.16236188602162,-12.18658083495908,-17.98805045487127,-46.91125169956291,-31.493748923129967,7.808792882648241,7.392104030194696,-13.41241381775468,-13.287411680513427,-4.316123627185883,-18.30135713165954,-46.323111801314106,-46.22868985708093,6.254070437130501,7.860511345010705
2.959183673469388,-5.0,-13.877551020408164,-9.405806770329614,-16.243231986672217,-18.537895354059295,-30.912884937398545,-101.24384286835009,7.959183673469388,5.406896313146234,-13.97130124461128,-13.888246053420184,-14.957569973178336,-16.975605484418097,-36.43790305632994,-31.85826242404081,7.8332492193131,7.790630608150848,-13.825643333758652,-13.713570435893034,-11.380646962643029,-16.909182547637517,-50.56123197932593,-36.8632570114121,7.943025403877659,7.628144799863504,-14.0285097526137,-13.899099897748396,-4.0041006691954415,-17.17210791044715,-49.39520067702061,-50.031480699860985,6.275219728078238,8.071356704683353
3.163265306122449,-5.0,-14.489795918367347,-8.489793330979758,-14.993752603082047,-19.587517444547437,-36.652415235148624,-7.6376851591708,8.16326530612245,8.545730477059639,-14.519842799942715,-14.510881096151778,-13.78562099747622,-15.811404477955692,-43.02905602910689,-37.42851008335939,8.056062537518056,8.049895909492575,-14.427893775641126,-14.26001246207218,-10.542545335499351,-15.745585312307629,-54.34354159131494,-42.767589710216136,8.084514531951674,7.871895625835541,-14.644539771945164,-14.51017764548372,-3.683367325266298,-15.961756850492458,-52.46972813113722,-53.9754383953602,6.300131732562539,8.297362551212728
3.36734693877551,-5.0,-15.10204081632653,-19.411370917639964,-13.6609745939192,-10.47479635905077,-43.18243248986391,-65.49382151232615,8.36734693877551,8.005718630952972,-15.060529207681164,-15.084646539194503,-12.53824579379811,-14.462573703144182,-50.057942552793655,-43.85696346127942,8.273677523935628,8.303731822233054,-15.029582587130554,-14.80114456826726,-9.662558518815116,-14.499408687636413,-58.26998610168181,-49.27284380317776,8.232174762112056,8.122154091619558,-15.26049711453734,-15.12056503210117,-3.353680609693692,-14.670266629219189,-55.54782578027725,-58.06901244595835,6.328770398441212,8.538509567850816
3.571428571428571,-5.0,-15.714285714285714,-15.997105496449375,-12.244897959183676,-10.59883643125503,-50.5539358600583,-53.28718177592631,8.571428571428571,7.435160386291182,-15.592419621410595,-15.636605667424467,-11.174501870098954,-12.890846577563655,-57.65668548970383,-50.982141480746265,8.486030311790241,8.552719408193333,-15.630770168825505,-15.337622778464835,-8.74268190566178,-13.169590295591826,-62.34731014095576,-56.40125058790986,8.385303348668264,8.377559672844523,-15.876378411400616,-15.730192719654305,-3.014789780432921,-13.297588880009926,-58.63069468970875,-62.32075756600214,6.361093207934225,8.794767429950047
3.775510204081632,-5.0,-16.326530612244895,-23.53882800704551,-10.745522698875472,0.0475577292357733,-58.81792450424566,-97.56548226375,8.775510204081632,8.044235333161161,-16.138689019077074,-16.190598057469845,-9.72122693578476,-11.137490103968108,-65.74406237773148,-58.93590010773471,8.691166768194458,8.793304536568042,-16.231445339317464,-15.870287540688755,-7.78495844901311,-11.754986984355677,-66.58133372988603,-64.1727840575147,8.543239771165153,8.636710958050038,-16.492180905512456,-16.33899558551072,-2.666447015662405,-11.843666345713885,-61.71958111139757,-66.73930682239197,6.397051021365064,9.066094596459036
3.979591836734695,-5.0,-16.938775510204085,-16.009513322801503,-9.162848812994577,-6.204927925886459,-68.02539758093997,-48.84050328678546,8.979591836734695,8.765115997569556,-16.709210717254063,-16.7842199975563,-8.197611060608905,-9.290158708506771,-74.09742023437184,-67.950071696077,8.888740592013942,9.024491324734155,-16.833177782314706,-16.39963500490023,-6.785163618714245,-10.257473948357504,-70.95438544814206,-72.61931555765211,8.70347635426964,8.899393657693286,-17.107902302249567,-16.946912200074998,-2.3084170456050224,-10.308435912373891,-64.81575011357695,-71.33333976175537,6.4365885116160735,9.3524398565021
